0.1685    15.4790    15.1669    2.9170    2.5677    12.6712    13.2373    0.7833    0.7884    10.8751    13.8657    1.8266    -0.5959    0.1116    -0.0331
0.1777    15.6040    15.3238    2.8561    2.5456    11.8792    12.3598    0.7734    0.7817    10.2917    12.9497    1.6714    -0.5639    0.1057    -0.0273
0.1872    15.7270    15.4754    2.7974    2.5221    11.1556    11.5538    0.7636    0.7746    9.7573    12.1096    1.4905    -0.5340    0.1070    -0.0225
0.1968    15.8480    15.6218    2.7412    2.4972    10.4900    10.8121    0.7542    0.7671    9.2576    11.3357    1.3597    -0.5061    0.0921    -0.0186
0.2067    15.9660    15.7635    2.6873    2.4710    9.8722    10.1275    0.7449    0.7592    8.7651    10.6225    1.2350    -0.4798    0.0725    -0.0153
0.2167    16.0820    15.9005    2.6350    2.4437    9.3007    9.4958    0.7356    0.7509    8.2855    9.9623    1.1462    -0.4549    0.0554    -0.0126
0.2270    16.1950    16.0334    2.5840    2.4153    8.7899    8.9101    0.7261    0.7423    7.8455    9.3516    1.1327    -0.4311    0.0527    -0.0104
0.2375    16.3060    16.1620    2.5343    2.3859    8.3171    8.3674    0.7167    0.7333    7.4596    8.7835    1.0460    -0.4084    0.0739    -0.0085
0.2482    16.4160    16.2869    2.4869    2.3555    7.8787    7.8625    0.7072    0.7241    7.1361    8.2559    0.9410    -0.3865    0.0600    -0.0069
0.2591    16.5240    16.4081    2.4412    2.3242    7.4758    7.3928    0.6975    0.7145    6.8639    7.7633    0.7062    -0.3655    0.0421    -0.0055
0.2701    16.6320    16.5257    2.3970    2.2921    7.1037    6.9547    0.6880    0.7047    6.6012    7.3041    0.4063    -0.3451    0.0470    -0.0044
0.2814    16.7390    16.6399    2.3543    2.2592    6.7573    6.5459    0.6790    0.6945    6.3504    6.8741    0.1535    -0.3252    0.0617    -0.0034
0.2929    16.8440    16.7509    2.3139    2.2256    6.4184    6.1637    0.6703    0.6842    6.0696    6.4717    0.0574    -0.3057    0.0434    -0.0025
0.3046    16.9480    16.8588    2.2750    2.1913    6.0913    5.8056    0.6618    0.6735    5.7690    6.0938    0.1462    -0.2867    0.0153    -0.0017
0.3164    17.0490    16.9637    2.2365    2.1563    5.7852    5.4700    0.6529    0.6626    5.4743    5.7390    0.3299    -0.2680    0.0012    -0.0010
0.3284    17.1480    17.0657    2.1976    2.1208    5.4992    5.1552    0.6429    0.6515    5.2073    5.4050    0.5227    -0.2495    -0.0067    -0.0004
0.3407    17.2450    17.1648    2.1575    2.0847    5.2294    4.8594    0.6317    0.6401    4.9758    5.0905    0.6467    -0.2313    -0.0092    0.0001
0.3530    17.3420    17.2613    2.1166    2.0481    4.9837    4.5812    0.6196    0.6285    4.7680    4.7936    0.6320    -0.2132    0.0143    0.0006
