0.4175    17.7990    12.0868    1.9246    1.9202    3.8658    3.9298    0.5575    0.5655    3.6485    4.0091    0.4362    -0.0837    -0.0105    0.0012
0.4309    17.8850    12.1803    1.8853    1.8822    3.6884    3.7506    0.5444    0.5526    3.4636    3.8034    0.4183    -0.0574    -0.0020    0.0015
0.4444    17.9710    12.2720    1.8455    1.8438    3.5332    3.5792    0.5311    0.5396    3.3112    3.6060    0.3854    -0.0315    0.0068    0.0017
0.4581    18.0560    12.3621    1.8058    1.8051    3.3884    3.4152    0.5178    0.5264    3.1969    3.4162    0.3275    -0.0059    0.0072    0.0019
0.4719    18.1410    12.4505    1.7661    1.7662    3.2479    3.2581    0.5044    0.5130    3.0945    3.2338    0.2570    0.0193    0.0092    0.0021
0.4859    18.2260    12.5373    1.7266    1.7270    3.1021    3.1077    0.4909    0.4995    2.9815    3.0582    0.1874    0.0444    0.0003    0.0023
0.5000    18.3110    12.6224    1.6868    1.6876    2.9662    2.9636    0.4772    0.4858    2.8497    2.8892    0.1500    0.0692    0.0031    0.0025
0.5142    18.3950    12.7058    1.6471    1.6481    2.8385    2.8255    0.4632    0.4720    2.6990    2.7264    0.0573    0.0938    0.0123    0.0028
0.5286    18.4780    12.7876    1.6077    1.6084    2.7079    2.6932    0.4494    0.4580    2.5439    2.5695    0.0118    0.1182    0.0043    0.0030
0.5431    18.5580    12.8677    1.5685    1.5686    2.5847    2.5664    0.4357    0.4439    2.3978    2.4183    0.0487    0.1425    0.0101    0.0033
0.5577    18.6380    12.9462    1.5298    1.5288    2.4688    2.4449    0.4219    0.4297    2.2497    2.2724    0.1196    0.1667    0.0107    0.0036
0.5724    18.7150    13.0229    1.4916    1.4889    2.3583    2.3285    0.4079    0.4153    2.1012    2.1317    0.2147    0.1908    -0.0014    0.0038
0.5873    18.7900    13.0980    1.4530    1.4490    2.2539    2.2169    0.3939    0.4009    1.9594    1.9959    0.3020    0.2148    -0.0074    0.0042
0.6022    18.8630    13.1713    1.4136    1.4093    2.1606    2.1101    0.3800    0.3863    1.8253    1.8649    0.3223    0.2389    0.0071    0.0045
0.6173    18.9340    13.2430    1.3746    1.3696    2.0722    2.0078    0.3661    0.3715    1.7030    1.7383    0.3185    0.2629    0.0189    0.0049
0.6325    19.0030    13.3128    1.3369    1.3301    1.9802    1.9100    0.3523    0.3567    1.5854    1.6162    0.3633    0.2869    0.0159    0.0053
0.6478    19.0710    13.3808    1.3003    1.2909    1.8899    1.8164    0.3383    0.3418    1.4715    1.4983    0.4690    0.3110    0.0070    0.0058
0.6631    19.1370    13.4470    1.2643    1.2519    1.8135    1.7271    0.3240    0.3268    1.3656    1.3845    0.5434    0.3351    0.0151    0.0063
0.6786    19.2000    13.5114    1.2295    1.2133    1.7380    1.6419    0.3096    0.3117    1.2574    1.2747    0.5592    0.3593    0.0137    0.0068
0.6941    19.2620    13.5738    1.1957    1.1751    1.6633    1.5607    0.2952    0.2965    1.1494    1.1687    0.6139    0.3835    0.0092    0.0075
0.7097    19.3210    13.6342    1.1626    1.1374    1.5945    1.4835    0.2805    0.2812    1.0454    1.0666    0.6888    0.4079    0.0064    0.0082
0.7254    19.3780    13.6925    1.1300    1.1004    1.5293    1.4102    0.2658    0.2658    0.9482    0.9683    0.7942    0.4323    -0.0004    0.0089
0.7412    19.4330    13.7488    1.0973    1.0640    1.4709    1.3408    0.2507    0.2504    0.8597    0.8738    0.8879    0.4567    0.0025    0.0098
0.7570    19.4860    13.8028    1.0647    1.0285    1.4219    1.2752    0.2353    0.2349    0.7774    0.7829    0.9204    0.4812    0.0192    0.0108
0.7729    19.5380    13.8546    1.0339    0.9938    1.3720    1.2135    0.2197    0.2194    0.6979    0.6958    0.9194    0.5056    0.0233    0.0119
0.7889    19.5870    13.9039    1.0051    0.9603    1.3246    1.1557    0.2041    0.2038    0.6235    0.6125    0.9411    0.5299    0.0143    0.0132
0.8049    19.6350    13.9507    0.9777    0.9279    1.2813    1.1016    0.1883    0.1882    0.5511    0.5330    0.9632    0.5540    0.0056    0.0146
0.8210    19.6810    13.9948    0.9509    0.8970    1.2436    1.0515    0.1724    0.1725    0.4808    0.4577    0.9634    0.5778    0.0078    0.0162
0.8371    19.7250    14.0361    0.9248    0.8676    1.2095    1.0054    0.1566    0.1568    0.4114    0.3865    0.9426    0.6010    0.0106    0.0179
0.8533    19.7660    14.0744    0.8997    0.8399    1.1780    0.9631    0.1408    0.1411    0.3425    0.3199    0.9330    0.6235    0.0144    0.0198
0.8695    19.8040    14.1095    0.8761    0.8142    1.1502    0.9250    0.1250    0.1254    0.2776    0.2582    0.9198    0.6449    0.0253    0.0218
0.8857    19.8380    14.1412    0.8550    0.7908    1.1212    0.8909    0.1093    0.1097    0.2181    0.2017    0.9045    0.6650    0.0272    0.0239
0.9020    19.8690    14.1692    0.8367    0.7697    1.0978    0.8611    0.0936    0.0940    0.1641    0.1510    0.8957    0.6833    0.0285    0.0260
0.9183    19.8960    14.1935    0.8214    0.7514    1.0803    0.8355    0.0780    0.0783    0.1160    0.1066    0.8818    0.6995    0.0326    0.0281
0.9346    19.9180    14.2137    0.8095    0.7360    1.0660    0.8144    0.0623    0.0626    0.0752    0.0692    0.8811    0.7135    0.0276    0.0300
0.9509    19.9350    14.2296    0.8004    0.7238    1.0575    0.7978    0.0465    0.0469    0.0425    0.0394    0.9023    0.7246    0.0268    0.0317
0.9673    19.9480    14.2412    0.7942    0.7149    1.0515    0.7858    0.0308    0.0312    0.0183    0.0177    0.9241    0.8261    0.0248    0.0373
0.9836    19.9560    14.2481    0.7905    0.7095    1.0483    0.7785    0.0153    0.0117    0.0034    0.0025    0.9242    0.7387    0.0216    0.0338
1.0000    19.9590    14.2481    0.7892    0.7095    1.0488    0.7785    -0.0000    0.0000    -0.0017    0.0000    0.9096    0.0000    0.0253    0.0000
